ID,invoiceNumber_jaro,invoiceNumber_jaro_inv,invoiceNumber_damlev,invoiceNumber_q2,invoiceNumber_q3,invoiceNumber_long2,invoiceNumber_long3,invoiceNumber_sw,suppName_jaro,suppName_damlev,suppName_q2,suppName_q3,suppName_long2,suppName_long3,suppName_long4,same_suppRef,same_baseAmount,same_enteredDate,same_paidDate,same_user,duplicate
204,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0,1,0,0,0
205,0.885714286,0.80952381,0.714285714,0.666666667,0.6,0.714285714,0.714285714,0.714285714,1,1,1,1,1,1,1,1,1,1,1,1,0
206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
207,0.482323232,0.482323232,0.166666667,0,0,0,0,0.086956522,0.511640212,0.180555556,0,0,0,0,0,0,0,1,0,0,0
208,0.881564965,0.751216984,0.75862069,0.62962963,0.576923077,0.678571429,0.678571429,0.635714286,1,1,1,1,1,1,1,1,0,1,0,1,1
209,1,1,1,1,1,1,1,1,0.759722222,0.541666667,0.511111111,0.428571429,0.572192513,0.454545455,0.454545455,0,0,1,0,1,0
210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,0,0,1,0
211,0.85833426,0.708439898,0.739130435,0.681818182,0.619047619,0.739130435,0.739130435,0.582608696,1,1,1,1,1,1,0.75,1,1,1,1,1,0
212,0.441666667,0.383333333,0.125,0,0,0,0,0.153846154,0.45297619,0.181547619,0.045454545,0,0.076923077,0,0,0,0,1,0,1,0
213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
215,0.981333333,0.933333333,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,1,0.5,1,0,1,1,1,0
216,1,1,1,1,1,1,1,1,0.603819444,0.420833333,0.301339286,0.25,0.368055556,0.25,0,0,0,1,0,1,1
217,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
219,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,0.666666667,0.666666667,0.666666667,1,1,1,1,1,0
220,0.657142857,0.573809524,0.3,0.266666667,0.153846154,0.352941176,0.352941176,0.282352941,0.499559083,0.188681028,0.036630037,0,0.088888889,0,0,0,0,1,0,0,0
221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1
222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
223,1,1,1,1,1,1,1,1,0.368303571,0.104910714,0,0,0,0,0,0,0,1,0,1,1
224,1,1,1,1,1,1,1,1,0.546479076,0.352438811,0.245995671,0.225,0.233333333,0.2,0.2,0,0,1,0,0,1
225,0.9,0.777777778,0.75,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,0.75,1,1,1,1,1,1
226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,0,1
227,0.981333333,0.933333333,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
228,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
230,0.972789116,0.904761905,0.714285714,0.818181818,0.8,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.333333333,1,0,1,0,1,1
231,0.990666667,0.966666667,0.9,0.941176471,0.933333333,0.947368421,0.947368421,0.947368421,1,1,1,1,1,1,0.8,1,0,1,0,1,1
232,0.956666667,0.916666667,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,0.333333333,1,1,1,1,1,0
233,0.971851852,0.977777778,0.888888889,0.8,0.615384615,0.941176471,0.941176471,0.8,1,1,1,1,1,1,1,1,0,1,0,1,1
234,1,1,1,1,1,1,1,1,0.699768519,0.538194444,0.402777778,0.375,0.340909091,0.25,0.25,0,0,1,1,1,1
235,0.458333333,0.490740741,0.222222222,0,0,0,0,0.117647059,0.412808642,0.115046296,0.052083333,0,0.111111111,0,0,0,0,0,0,0,0
236,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,1,0,1,0,1,1
237,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
238,0.981666667,0.958333333,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,1,1,0.8,1,0,0,0,0,1
239,1,1,1,1,1,1,1,1,0.571990741,0.208333333,0,0,0,0,0,0,0,1,0,1,1
240,0.704761905,0.538095238,0.114285714,0.162162162,0.114285714,0.205128205,0.205128205,0.205128205,1,1,1,1,1,1,0.333333333,1,0,1,0,0,1
241,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,0.666666667,0.666666667,0.666666667,1,0,1,0,0,0
242,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,1,0,1,0,1,1
243,0.920940171,0.987836949,0.846153846,0.869565217,0.857142857,0.88,0.88,0.864,1,1,1,1,1,1,0.5,1,0,1,0,1,1
244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
245,1,1,1,1,1,1,1,1,0.413580247,0.148148148,0,0,0,0,0,0,0,1,0,1,0
246,0,0.832,0.4,0.4,0,0.571428571,0,0.571428571,0.609953704,0.5,0.444444444,0.416666667,0.5,0.5,0.5,0,0,1,0,0,0
247,0.9,0.795555556,0.75,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,0,0,0
248,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,0,0,0,0,1
249,0.666666667,0.666666667,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0
250,1,1,1,1,1,1,1,1,0.498888889,0.328125,0.25,0.25,0.25,0.25,0,0,0,1,0,1,1
251,0.996666667,0.972222222,0.916666667,0.952380952,0.947368421,0.956521739,0.956521739,0.956521739,1,1,1,1,1,1,0.333333333,1,0,1,1,1,0
252,0.982248521,0.923076923,0.769230769,0.857142857,0.842105263,0.869565217,0.869565217,0.869565217,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,0,1
253,0.981818182,0.981818182,0.909090909,0.842105263,0.705882353,0.952380952,0.952380952,0.838095238,1,1,1,1,1,1,0.75,1,0,1,0,1,1
254,0.666666667,0.666666667,0.5,0.2,0,0.333333333,0,0.333333333,1,1,1,1,1,1,0.75,1,0,1,0,0,0
255,1,1,1,1,1,1,1,1,0.939153439,0.888888889,0.821428571,0.791666667,0.8125,0.6875,0.5,0,0,1,0,0,1
256,0,0,0,0,0,0,0,0,0.446849447,0.176046176,0.080921257,0,0.08202324,0,0,0,1,1,0,1,0
257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,0,1,0,1,1
258,1,1,1,1,1,1,1,1,0.346296296,0.152777778,0,0,0,0,0,0,0,0,0,0,1
259,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
260,1,1,1,1,1,1,1,1,0.842592593,0.78968254,0.75,0.75,0.75,0.75,0.5,0,0,1,0,1,1
261,0.996598639,0.952380952,0.928571429,0.923076923,0.916666667,0.928571429,0.928571429,0.928571429,1,1,1,1,1,1,0.666666667,1,0,1,0,0,0
262,0.973333333,0.925925926,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,0.6,1,0,1,1,0,0
263,0.888888889,0.942222222,0.666666667,0.769230769,0.727272727,0.8,0.8,0.8,1,1,1,1,1,1,0.333333333,1,0,1,0,1,1
264,0.898666667,0.866666667,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,1,1,0.833333333,1,1,1,1,1,0
265,1,1,1,1,1,1,1,1,0.509259259,0.20515873,0.08951049,0,0.114871795,0,0,0,0,1,0,0,0
266,0.976969697,0.986666667,0.909090909,0.842105263,0.705882353,0.952380952,0.952380952,0.838095238,1,1,1,1,1,1,0.75,1,0,0,0,1,1
267,1,1,1,1,1,1,1,1,0.912037037,0.861111111,0.833333333,0.833333333,1,0.5,0.5,0,0,1,1,0,1
268,0.75,0.85,0.625,0.571428571,0.5,0.625,0.625,0.55,1,1,1,1,1,1,1,1,1,1,1,1,0
269,0.542735043,0.542735043,0.153846154,0.173913043,0,0.32,0,0.144,1,1,1,1,1,1,1,1,0,1,0,1,1
270,1,1,1,1,1,1,1,1,0.638888889,0.541666667,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,1
271,0.848888889,0.777777778,0.666666667,0.6,0.5,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,0
272,0.977333333,0.98,0.9,0.823529412,0.666666667,0.947368421,0.947368421,0.821052632,1,1,1,1,1,1,0.833333333,1,0,1,0,1,1
273,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.6,1,0,1,0,1,0
274,0.886666667,0.846666667,0.625,0.571428571,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0
275,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
276,0.555555556,0.388888889,0,0,0,0,0,0.166666667,0.463031105,0.178691679,0.052083333,0,0.148148148,0,0,0,0,1,0,1,0
277,0.472222222,0.472222222,0.0625,0.066666667,0,0.125,0,0.0875,1,1,1,1,1,1,1,1,0,1,1,1,1
278,0.864888889,0.822222222,0.666666667,0.6,0.25,0.5,0.5,0.5,1,1,1,1,1,1,1,1,0,1,1,1,0
279,1,1,1,1,1,1,1,1,0.501587302,0.238095238,0.1,0,0.166666667,0,0,0,0,0,1,1,1
280,0.9,0.833333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
282,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,0,1,0,1,1
283,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,0.333333333,1,1,1,1,1,0
284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,0,0
285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
286,0.831111111,0.777777778,0.5,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,0.666666667,1,0,0,0,1,0
287,0.407407407,0.407407407,0,0.125,0,0.222222222,0,0.222222222,1,1,1,1,1,1,0.75,1,0,1,0,1,1
288,0.883787879,0.776515152,0.545454545,0.5,0.444444444,0.545454545,0.545454545,0.545454545,0.542283951,0.253703704,0,0,0,0,0,0,0,1,1,1,0
289,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,0,1,1,0
290,0.996666667,0.972222222,0.916666667,0.952380952,0.947368421,0.956521739,0.956521739,0.956521739,1,1,1,1,1,1,0.333333333,1,0,1,1,1,0
291,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,0.75,0.75,1,0,1,1,1,1
292,1,1,1,1,1,1,1,1,0.415046296,0.15625,0,0,0,0,0,0,0,1,0,1,1
293,0.916666667,0.963333333,0.875,0.857142857,0.833333333,0.875,0.875,0.85,0.434325397,0.104166667,0,0,0,0,0,0,0,1,0,0,1
294,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0,0,0
295,1,1,1,1,1,1,1,1,0.311111111,0.166666667,0.095238095,0,0.148148148,0,0,1,0,1,0,0,0
296,0.973333333,0.925925926,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,1,1,0,1,0,0,1
297,1,1,1,1,1,1,1,1,1,1,1,1,0.857142857,0.857142857,0.571428571,1,0,0,0,1,1
298,0.666666667,0.666666667,0.5,0.428571429,0.333333333,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0
299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
300,0.963333333,0.869047619,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
301,0.975238095,0.952380952,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,1,1,0,1,0,0,1
302,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,1,1,1,0,1,1,1,1
303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
304,1,1,1,1,1,1,1,1,0.777777778,0.666666667,0.666666667,0.6,0.714285714,0.714285714,0.5,0,0,1,0,0,1
305,0.905454545,0.847272727,0.727272727,0.6,0.444444444,0.727272727,0.545454545,0.545454545,1,1,1,1,1,0.75,0.75,1,0,1,0,1,1
306,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,0
307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
309,0.583333333,0.583333333,0.125,0,0,0,0,0.125,0.574074074,0.222222222,0.181818182,0,0.307692308,0,0,0,0,1,0,0,0
310,0.661782662,0.442002442,0.307692308,0.111111111,0,0.2,0,0.2,0.662693603,0.320075758,0.092307692,0,0.111111111,0,0,0,0,0,0,0,0
311,0.998697917,0.979166667,0.9375,0.965517241,0.962962963,0.967741935,0.967741935,0.967741935,1,1,1,1,1,1,1,1,0,1,1,1,1
312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
313,1,1,1,1,1,1,1,1,0.661072531,0.447916667,0.291666667,0.291666667,0.333333333,0.333333333,0,0,0,1,0,0,0
314,0.999466667,0.986666667,0.96,0.978723404,0.977777778,0.979591837,0.979591837,0.979591837,1,1,1,1,1,1,0.6,1,0,1,0,1,1
315,0.998518519,0.977777778,0.933333333,0.962962963,0.96,0.965517241,0.965517241,0.965517241,1,1,1,1,1,1,1,1,0,1,1,1,1
316,0.9,0.777777778,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
317,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4,0.2,1,0,1,0,1,1
318,0.803333333,0.916666667,0.583333333,0.588235294,0.4,0.736842105,0.526315789,0.526315789,1,1,1,1,0.666666667,0.333333333,0.333333333,1,0,1,0,0,1
319,0.9,0.777777778,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,0.75,1,1,1,1,1,0
320,1,1,1,1,1,1,1,1,0.586746032,0.384285714,0.292063492,0.266666667,0.391304348,0.333333333,0.333333333,0,0,1,0,0,0
321,1,1,1,1,1,1,1,1,0.721230159,0.436458333,0.410714286,0.375,0.25,0.25,0.25,0,0,1,0,0,1
322,0.472222222,0.583333333,0.125,0,0,0,0,0.125,1,1,1,1,1,1,1,1,1,1,1,1,0
323,0.683333333,0.683333333,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0
324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,0,1,1,0
325,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,1,1,1,0,1,1,1,1
326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
328,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.6,0.6,1,0,1,1,1,1
329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
330,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,0,1,1,0,0
331,0.976969697,0.986666667,0.909090909,0.842105263,0.705882353,0.952380952,0.952380952,0.838095238,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,0,1
332,0.971299547,0.934486643,0.913043478,0.88372093,0.829268293,0.933333333,0.933333333,0.835555556,1,1,1,1,1,1,1,1,0,1,0,0,1
333,0.577777778,0.759777778,0.333333333,0.222222222,0,0.363636364,0,0.363636364,0.459228395,0.165925926,0,0,0,0,0,0,0,1,0,1,0
334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,0,1,1,0
335,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.25,1,0,1,0,1,1
336,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
337,0.990666667,0.966666667,0.9,0.941176471,0.933333333,0.947368421,0.947368421,0.947368421,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
338,0.956666667,0.923333333,0.875,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
339,0.975238095,0.952380952,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,0.462941919,0.144886364,0.092352941,0,0.120574163,0,0,0,1,0,1,1,0
340,0.912,0.704761905,0.7,0.666666667,0.625,0.7,0.7,0.7,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
341,1,1,1,1,1,1,1,1,0.521296296,0.257142857,0.083638584,0,0.178571429,0,0,0,0,1,0,0,1
342,0.607142857,0.607142857,0.25,0,0,0,0,0.133333333,0.340277778,0.083333333,0,0,0,0,0,0,0,1,0,0,0
343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,0,1
344,1,1,1,1,1,1,1,1,0.46276455,0.350378788,0,0,0,0,0,0,0,1,0,0,1
345,0.976,0.938666667,0.9,0.777777778,0.75,0.8,0.8,0.8,1,1,1,1,1,0.75,0.5,1,0,1,1,1,0
346,0.941333333,0.866666667,0.8,0.666666667,0.625,0.7,0.7,0.7,1,1,1,1,1,0.666666667,0.666666667,1,1,1,1,1,0
347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
348,0.88,0.728380952,0.6,0.444444444,0.375,0.5,0.5,0.5,1,1,1,1,1,1,0.666666667,1,1,1,0,1,0
349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
350,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,0.666666667,0.666666667,1,0,1,1,1,0
351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
352,0.973333333,0.884259259,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,0.8,0.8,0.8,1,1,1,1,1,0
353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,0,1
354,0.981333333,0.896296296,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
355,0.747781065,0.701923077,0.538461538,0.416666667,0.181818182,0.461538462,0.307692308,0.384615385,0.446296296,0.35,0.266666667,0.266666667,0.333333333,0.333333333,0,0,1,1,0,1,0
356,0.83,0.683333333,0.5,0.428571429,0.333333333,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0
357,0.513888889,0.513888889,0.125,0.166666667,0,0.285714286,0,0.257142857,0,0.142857143,0,0,0,0,0,0,0,1,0,0,0
358,0.85,0.75,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,0,1,1,1,0
359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
360,0.455555556,0.577777778,0.166666667,0,0,0,0,0.181818182,0.682627866,0.446031746,0.368421053,0.333333333,0.396825397,0.333333333,0,0,0,1,0,0,0
361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
362,1,1,1,1,1,1,1,1,0.205026455,0.05952381,0,0,0,0,0,0,0,1,0,1,1
363,0.990666667,0.966666667,0.9,0.941176471,0.933333333,0.947368421,0.947368421,0.947368421,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
364,0.436507937,0.436507937,0.142857143,0,0,0,0,0,0.401157407,0.210416667,0,0,0,0,0,0,0,1,0,0,0
365,0.87047619,0.80952381,0.571428571,0.5,0.4,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,1,1,1,0,0,1,0
366,0.831111111,0.831111111,0.666666667,0.5,0.285714286,0.666666667,0.666666667,0.333333333,1,1,1,1,1,1,0.75,1,0,1,0,0,0
367,0.961481481,0.937777778,0.888888889,0.75,0.571428571,0.888888889,0.666666667,0.777777778,1,1,1,1,0.428571429,0.428571429,0.142857143,1,0,1,0,1,1
368,1,1,1,1,1,1,1,1,0.373611111,0.15,0,0,0,0,0,0,0,1,0,0,1
369,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,0.6,1,0,1,0,0,0
370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
371,0.883333333,0.522222222,0.416666667,0.533333333,0.461538462,0.588235294,0.588235294,0.588235294,1,1,1,1,1,1,0.75,1,0,1,0,1,1
372,1,1,1,1,1,1,1,1,0.624228395,0.465277778,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,1,0,1,1
373,0.965986395,0.881519274,0.857142857,0.769230769,0.666666667,0.857142857,0.857142857,0.714285714,1,1,1,1,0.8,0.8,0.4,1,0,1,1,1,0
374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
376,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,0,1,1,1,0
377,0.5,0.5,0.25,0,0,0,0,0.15,0.579580527,0.328535354,0.102941176,0.038888889,0.175438596,0.105263158,0,0,0,1,0,1,0
378,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
379,0.981755424,0.956607495,0.923076923,0.833333333,0.727272727,0.923076923,0.769230769,0.846153846,1,1,1,1,1,1,0.75,1,0,1,0,0,1
380,0,0.447619048,0,0,0,0,0,0.166666667,0.47650463,0.140625,0.068181818,0,0.153846154,0,0,0,0,1,0,0,0
381,0.873333333,0.833333333,0.75,0.666666667,0.5,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0,1,1,1,0
382,0.949333333,0.949333333,0.8,0.625,0.285714286,0.888888889,0.666666667,0.622222222,0.459027778,0.19375,0,0,0,0,0,0,0,1,0,0,1
383,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,0
384,1,1,1,1,1,1,1,1,0.370845204,0.179487179,0.15,0,0.333333333,0,0,0,0,1,0,0,0
385,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.25,0,1,1,1,1,1
386,1,1,1,1,1,1,1,1,0.346296296,0.15,0,0,0,0,0,0,0,1,0,0,1
387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,1,0,0,1
388,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,0,1,0
389,1,1,1,1,1,1,1,1,0.458922559,0.090909091,0,0,0,0,0,0,0,1,0,1,0
390,0.444444444,0.444444444,0,0,0,0,0,0.066666667,1,1,1,1,1,1,0.75,1,0,1,0,1,1
391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
392,0.95047619,0.904761905,0.857142857,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.5,1,1,1,1,1,0
393,0.666666667,0.583333333,0.375,0.142857143,0,0.25,0,0.25,1,1,1,1,1,1,1,1,0,1,0,0,1
394,1,1,1,1,1,1,1,1,0.813988095,0.796875,0.769230769,0.75,0.75,0.75,0.25,0,0,1,0,1,1
395,0.98,0.977333333,0.9,0.823529412,0.666666667,0.947368421,0.947368421,0.821052632,1,1,1,1,1,1,1,1,0,1,0,0,1
396,1,1,1,1,1,1,1,1,0.436195716,0.194246032,0.116158964,0,0.072562358,0,0,0,1,1,0,1,0
397,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.5,1,1,1,1,1,0
398,0.963333333,0.773809524,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,0.75,0.75,0.75,1,0,1,1,1,0
399,0.444444444,0.546296296,0.166666667,0.090909091,0,0.166666667,0,0.1,1,1,1,1,1,1,1,1,0,1,1,1,1
400,0.956363636,0.878787879,0.727272727,0.7,0.666666667,0.727272727,0.727272727,0.727272727,1,1,1,1,1,1,0.8,1,1,1,1,1,0
401,1,1,1,1,1,1,1,1,0.813888889,0.775,0.75,0.75,0.75,0.75,0.5,0,0,1,0,1,1
402,0.973333333,0.884259259,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,0.6,1,0,1,1,1,0
403,0.981333333,0.896296296,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
404,1,1,1,1,1,0,0,1,0.241319444,0.0625,0,0,0,0,0,0,0,0,0,1,0
405,0.810424242,0.43030303,0.363636364,0.428571429,0.333333333,0.5,0.5,0.5,1,1,1,1,1,1,0.666666667,1,0,1,0,0,0
406,0.782857143,0.630952381,0.428571429,0.333333333,0.2,0.428571429,0.428571429,0.428571429,1,1,1,1,1,1,1,1,0,1,1,1,0
407,1,1,1,1,1,1,1,1,0.356040564,0.087301587,0,0,0,0,0,0,0,1,0,0,0
408,0.954666667,0.933333333,0.8,0.857142857,0.8,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,0.8,1,1,1,1,1,0
409,0.455555556,0.455555556,0.166666667,0,0,0,0,0.181818182,0.294907407,0.12962963,0,0,0,0,0,0,0,1,0,1,0
410,1,1,1,1,1,1,1,1,0.413580247,0.148148148,0,0,0,0,0,0,0,1,0,1,0
411,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,0.666666667,0.666666667,0.666666667,1,1,1,1,1,0
412,0.952662722,0.897794513,0.846153846,0.666666667,0.545454545,0.769230769,0.769230769,0.692307692,1,1,1,1,1,0.833333333,0.333333333,1,1,1,1,1,0
413,0.993333333,0.914141414,0.916666667,0.909090909,0.9,0.916666667,0.916666667,0.916666667,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,0
414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,0,0
415,0.69047619,0.646428571,0.125,0,0,0,0,0.133333333,0.573554994,0.346801347,0.126201923,0.053030303,0.211111111,0.1,0,0,0,1,0,1,0
416,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
418,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
